3.107279602766183706e-08, 2.972106054485761056e-08, 2.846786752134033964e-08, 2.725303446953709400e-08, 2.603280087098510474e-08, 2.486519492617508384e-08, 2.372518351207417635e-08, 2.260873838241291610e-08, 2.157913307163861908e-08, 2.062094998460058080e-08, 1.969811741717307995e-08, 1.885102158326731225e-08, 1.805791100402286392e-08, 1.725168488407234783e-08, 1.649533652510662189e-08, 1.581000389542176066e-08, 1.512742234418347623e-08, 1.442658628534850837e-08, 1.379790162825999923e-08, 1.316107158299284485e-08, 1.254144557830994067e-08, 1.194851135282852316e-08, 1.140378932247671549e-08, 1.091404066606549015e-08, 1.041858022536944480e-08, 9.923219922771070810e-09, 9.449369970532457901e-09, 8.996138565521850913e-09, 8.593829326560057341e-09, 8.225311175213237613e-09, 7.883628722091625528e-09, 7.540125374183620578e-09, 7.214464859789199702e-09, 6.901812334599505961e-09, 6.602920103026469208e-09, 6.317059252456898751e-09, 6.059453942984662836e-09, 5.816643491898667284e-09, 5.589847686534596652e-09, 5.382702095754442029e-09, 5.191843167846164363e-09, 5.008893457186070693e-09, 4.829443756546579282e-09, 4.657488606354126201e-09, 4.494167838253693820e-09, 4.339075671315289777e-09, 4.182313334434389482e-09, 4.036498492771567866e-09
2.972193931216026826e-08, 2.842835169024510152e-08, 2.722973249270048388e-08, 2.606853235870311036e-08, 2.490186688486570416e-08, 2.378548338657289606e-08, 2.269555760513509569e-08, 2.162874818386580951e-08, 2.064540447294169014e-08, 1.973071664156737636e-08, 1.885102158326731225e-08, 1.804414677408603262e-08, 1.728813714379789463e-08, 1.651834331024911652e-08, 1.579562065303531640e-08, 1.514056771740275435e-08, 1.448796568749136427e-08, 1.381745348936711059e-08, 1.321612634123041852e-08, 1.260663628911202991e-08, 1.201329330298713179e-08, 1.144543542086975435e-08, 1.092385746884946503e-08, 1.045493936079158323e-08, 9.980288327119296657e-09, 9.505555520943741425e-09, 9.051542845513332271e-09, 8.617290329640569912e-09, 8.231850311574714277e-09, 7.878825149517007876e-09, 7.551550758814039846e-09, 7.222509067953605524e-09, 6.910526800350102884e-09, 6.610973221497500323e-09, 6.324642628256898963e-09, 6.050807802790729374e-09, 5.804022050483378515e-09, 5.571420452965361347e-09, 5.354191740066107025e-09, 5.155906756706945048e-09, 4.973224752544141813e-09, 4.798060250549082853e-09, 4.626230428785326331e-09, 4.461652242881160903e-09, 4.305333168041067893e-09, 4.156774578381699755e-09, 4.006558599844520480e-09, 3.866830510751757015e-09
2.846134541467231147e-08, 2.722246934159656006e-08, 2.607516277884720090e-08, 2.496374998557890751e-08, 2.384665387246224312e-08, 2.277788882624101272e-08, 2.173440634959398428e-08, 2.071339612826093710e-08, 1.977267233526637644e-08, 1.889807915618510022e-08, 1.805791100402286392e-08, 1.728813714379789463e-08, 1.656766110609838181e-08, 1.583293323114198897e-08, 1.514238782340093827e-08, 1.451604974601188522e-08, 1.389167747488598036e-08, 1.324958176856349239e-08, 1.267378534621265937e-08, 1.208971991316657571e-08, 1.152081213527793697e-08, 1.097615712608741265e-08, 1.047594708066580328e-08, 1.002639071351969508e-08, 9.571098091786490234e-09, 9.115497313037530063e-09, 8.679901958750988527e-09, 8.263306307098888145e-09, 7.893644529789465748e-09, 7.555064067299447103e-09, 7.241215196970858044e-09, 6.925502437759904566e-09, 6.626147725251609745e-09, 6.338778675150650161e-09, 6.064152806907943758e-09, 5.801524791152048020e-09, 5.564855005276960472e-09, 5.341878809448245754e-09, 5.133726358752726750e-09, 4.943812604455852505e-09, 4.768832194819852386e-09, 4.600973969257902967e-09, 4.436269317459777448e-09, 4.278599452943299203e-09, 4.128797181739142586e-09, 3.986301577229917489e-09, 3.842170869542915842e-09, 3.708119229100512112e-09
2.718437191355659178e-08, 2.600100619584476177e-08, 2.490544192520413098e-08, 2.384407506914667013e-08, 2.277708037207508254e-08, 2.175641069741199005e-08, 2.075990766407080854e-08, 1.978504990280443924e-08, 1.888716131539893899e-08, 1.805279720662367304e-08, 1.725168488407234783e-08, 1.651834331024911652e-08, 1.583293323114198897e-08, 1.513408394590746885e-08, 1.447659118665289148e-08, 1.387942481065299060e-08, 1.328356537045315861e-08, 1.267036824564428301e-08, 1.212041775072924937e-08, 1.156233976837496648e-08, 1.101861164948303732e-08, 1.049782717484008764e-08, 1.001944988250685362e-08, 9.589615755729538590e-09, 9.154270575052149028e-09, 8.718476007734398703e-09, 8.301867164264916933e-09, 7.903495879875293531e-09, 7.550074205340969827e-09, 7.226343979776746884e-09, 6.926259506829618663e-09, 6.624240911629936225e-09, 6.337794954962562775e-09, 6.062845070236407564e-09, 5.800099653516359002e-09, 5.548834094470297420e-09, 5.322432925768203354e-09, 5.109229791903984730e-09, 4.910305573138076835e-09, 4.728838591292552946e-09, 4.561606264319745417e-09, 4.401143066711769078e-09, 4.243695083670979313e-09, 4.092994192616484566e-09, 3.949725372798804915e-09, 3.813354096944675576e-09, 3.675431629257953247e-09, 3.547180172327157551e-09
2.598850936759366865e-08, 2.485753004983335609e-08, 2.381050193585413932e-08, 2.279610586034205650e-08, 2.177596979675736883e-08, 2.080026675871792363e-08, 1.984722060784799169e-08, 1.891502688792062322e-08, 1.805696125948783033e-08, 1.726012542455395053e-08, 1.649533652510662189e-08, 1.579562065303531640e-08, 1.514238782340093827e-08, 1.447659118665289148e-08, 1.385091909728325111e-08, 1.328247532931928320e-08, 1.271461654797690918e-08, 1.212916492491742653e-08, 1.160393242036780306e-08, 1.107026633650742415e-08, 1.054988319839603657e-08, 1.005117922546517969e-08, 9.593147466597513118e-09, 9.181783936963845849e-09, 8.764895908025636486e-09, 8.347355558733416167e-09, 7.948196483146980051e-09, 7.566565046565174211e-09, 7.228137527839262565e-09, 6.918196362786617496e-09, 6.631041237480156420e-09, 6.341854532336247657e-09, 6.067530329310068976e-09, 5.804150665778029567e-09, 5.552459317609283777e-09, 5.311763561518053860e-09, 5.094929603592952648e-09, 4.890843335533023302e-09, 4.700474718723118034e-09, 4.526857451903009063e-09, 4.366813650859020929e-09, 4.213219713851831668e-09, 4.062488794541588713e-09, 3.918295110420834275e-09, 3.781185407562521529e-09, 3.650556699687492859e-09, 3.518420176701036534e-09, 3.395590553950438029e-09
2.490817865512910740e-08, 2.382465980737090454e-08, 2.282152667646382023e-08, 2.184948592029271938e-08, 2.087144348528698097e-08, 1.993614381098836668e-08, 1.902177392192125131e-08, 1.812768939704224584e-08, 1.730539770845974271e-08, 1.654214256487499550e-08, 1.581000389542176066e-08, 1.514056771740275435e-08, 1.451604974601188522e-08, 1.387942481065299060e-08, 1.328247532931928320e-08, 1.274130832773090288e-08, 1.220017965182864677e-08, 1.164061966747056590e-08, 1.113845708185079081e-08, 1.062703134050055763e-08, 1.012752366287968616e-08, 9.648487291893548531e-09, 9.208654839937418919e-09, 8.813812134529713375e-09, 8.413171698101502142e-09, 8.011634055116018639e-09, 7.627813513024533456e-09, 7.260907748790921689e-09, 6.935816395947857486e-09, 6.638200098027967217e-09, 6.362675150070878934e-09, 6.085054713174319130e-09, 5.821749544362849680e-09, 5.568825600290565320e-09, 5.327118204822401708e-09, 5.096034852932169285e-09, 4.887934461963041155e-09, 4.692122748459831238e-09, 4.509503926151786757e-09, 4.342990674801939378e-09, 4.189395620817087725e-09, 4.041968528079224702e-09, 3.897233779814130530e-09, 3.758902513838892418e-09, 3.627437715779275164e-09, 3.502053365409094907e-09, 3.375145762972658412e-09, 3.257229283083297565e-09
2.383473077128344390e-08, 2.279815072650985166e-08, 2.183838242107567151e-08, 2.090832553403864157e-08, 1.997187711657258075e-08, 1.907651313696414194e-08, 1.820048246606045601e-08, 1.734422379188237525e-08, 1.655736341272882467e-08, 1.582722970502447253e-08, 1.512742234418347623e-08, 1.448796568749136427e-08, 1.389167747488598036e-08, 1.328356537045315861e-08, 1.271461654797690918e-08, 1.220017965182864677e-08, 1.168603198397502155e-08, 1.115273584045317439e-08, 1.067391489358623955e-08, 1.018489424713845147e-08, 9.706348272871584002e-09, 9.247006622560102632e-09, 8.825316196448603758e-09, 8.446825122311618730e-09, 8.062272621044410031e-09, 7.676615966815988619e-09, 7.308037791599040837e-09, 6.955844150690741638e-09, 6.644109289445944566e-09, 6.358853474747066459e-09, 6.094963078425912809e-09, 5.828902619670784278e-09, 5.576571499586704138e-09, 5.334069864224325117e-09, 5.102316353269651288e-09, 4.880839028615103915e-09, 4.681455208306700123e-09, 4.493900458699699315e-09, 4.318999478308025048e-09, 4.159550225089164944e-09, 4.012372417425416780e-09, 3.871066666148753574e-09, 3.732256367908844661e-09, 3.599721069456356701e-09, 3.473837340840675868e-09, 3.353646258863767941e-09, 3.231930923847597107e-09, 3.118903536020741479e-09
2.273117354207553869e-08, 2.174221576165034479e-08, 2.082665090726427834e-08, 1.993971132706393765e-08, 1.904638858058544112e-08, 1.819231437278173048e-08, 1.735637103601187625e-08, 1.653974348643136317e-08, 1.578956646281534318e-08, 1.509345762584324175e-08, 1.442658628534850837e-08, 1.381745348936711059e-08, 1.324958176856349239e-08, 1.267036824564428301e-08, 1.212916492491742653e-08, 1.164061966747056590e-08, 1.115273584045317439e-08, 1.064633874688354687e-08, 1.019137290656950961e-08, 9.725735611847514978e-09, 9.269431096204265297e-09, 8.831106464786842576e-09, 8.428563954813161859e-09, 8.067153355637140372e-09, 7.699762230972732244e-09, 7.331186855798214756e-09, 6.978946329391164221e-09, 6.642481707544526311e-09, 6.344792359378352816e-09, 6.072450957973256322e-09, 5.820559866085179618e-09, 5.566537429470619730e-09, 5.325573702307908961e-09, 5.093882426045762406e-09, 4.872456717518803318e-09, 4.660917181502773678e-09, 4.470502787204601477e-09, 4.291409093923121655e-09, 4.124418282152553808e-09, 3.972198479030176894e-09, 3.831659489262432810e-09, 3.696715756599695176e-09, 3.564102557070695739e-09, 3.437536319289869008e-09, 3.317327047652736098e-09, 3.202450150441041418e-09, 3.086128818463329297e-09, 2.978176935761741364e-09
2.174142701312542375e-08, 2.079515928188609926e-08, 1.991932481097622569e-08, 1.907113032193033749e-08, 1.821655956708951306e-08, 1.739965235349853508e-08, 1.659962641771485014e-08, 1.581827784390759624e-08, 1.510078493873090241e-08, 1.443511296621718891e-08, 1.379790162825999923e-08, 1.321612634123041852e-08, 1.267378534621265937e-08, 1.212041775072924937e-08, 1.160393242036780306e-08, 1.113845708185079081e-08, 1.067391489358623955e-08, 1.019137290656950961e-08, 9.758184331384262724e-09, 9.313941202055563019e-09, 8.877809870344407829e-09, 8.458475690604061842e-09, 8.073209376182377642e-09, 7.727249578018971046e-09, 7.375277989674067815e-09, 7.022003739571878262e-09, 6.684407107146776370e-09, 6.361977849588067078e-09, 6.076842203446237665e-09, 5.816108675056863787e-09, 5.574989853368615653e-09, 5.331746825009730270e-09, 5.100951026689385877e-09, 4.878927373424457316e-09, 4.666722863404603139e-09, 4.464047724617698012e-09, 4.281628441433705739e-09, 4.110065704777429117e-09, 3.950119913560257958e-09, 3.804368433835756443e-09, 3.669777623767172688e-09, 3.540541457526481967e-09, 3.413492969750091120e-09, 3.292273372123117617e-09, 3.177153067570136437e-09, 3.067028421077805067e-09, 2.955506659121110955e-09, 2.852073627960499651e-09
2.073737310819929927e-08, 1.983436813764054673e-08, 1.899880514602697229e-08, 1.818984738961553199e-08, 1.737480455586618439e-08, 1.659570728458778506e-08, 1.583251708682005499e-08, 1.508735074626251659e-08, 1.440313619543103685e-08, 1.376839395843780336e-08, 1.316107158299284485e-08, 1.260663628911202991e-08, 1.208971991316657571e-08, 1.156233976837496648e-08, 1.107026633650742415e-08, 1.062703134050055763e-08, 1.018489424713845147e-08, 9.725735611847514978e-09, 9.313941202055563019e-09, 8.891621542397173329e-09, 8.476507366001702767e-09, 8.076996244087585712e-09, 7.709668763646658994e-09, 7.379660167479776988e-09, 7.043796321850298145e-09, 6.706579989771820132e-09, 6.384317115622336163e-09, 6.076534652476721172e-09, 5.804341138663648308e-09, 5.555508611854264920e-09, 5.325380860728983700e-09, 5.093195210400100348e-09, 4.872821019149806113e-09, 4.660751147621136520e-09, 4.458044383827629923e-09, 4.264443121983874879e-09, 4.090159573742834916e-09, 3.926239311490150060e-09, 3.773430374914685814e-09, 3.634195851811457344e-09, 3.505629451302383727e-09, 3.382215835100877246e-09, 3.260916450724696710e-09, 3.145178942105261020e-09, 3.035235973455760000e-09, 2.929998285958304173e-09, 2.823450181827351762e-09, 2.724646974080712788e-09
1.975867088503900041e-08, 1.889793068964948333e-08, 1.810178200731537248e-08, 1.733126494006729038e-08, 1.655512608417345127e-08, 1.581314684337558896e-08, 1.508621525846873154e-08, 1.437648572445740316e-08, 1.372467663065908209e-08, 1.311991169810557706e-08, 1.254144557830994067e-08, 1.201329330298713179e-08, 1.152081213527793697e-08, 1.101861164948303732e-08, 1.054988319839603657e-08, 1.012752366287968616e-08, 9.706348272871584002e-09, 9.269431096204265297e-09, 8.877809870344407829e-09, 8.476507366001702767e-09, 8.082228908020087804e-09, 7.702539091759131960e-09, 7.353033624460193626e-09, 7.038749795197837546e-09, 6.718871726395341728e-09, 6.397659424434814613e-09, 6.090637547222612896e-09, 5.797430558857633299e-09, 5.538049175200559933e-09, 5.300940238304971197e-09, 5.081600721527715128e-09, 4.860272993378101904e-09, 4.650111906299856730e-09, 4.447859931581444305e-09, 4.254527685473010119e-09, 4.069847725988600837e-09, 3.903544747800307765e-09, 3.747105763873949884e-09, 3.601260822386873047e-09, 3.468362315722474310e-09, 3.345670868684987590e-09, 3.227949152520647155e-09, 3.112299016496142204e-09, 3.001914819811829225e-09, 2.896995159666018975e-09, 2.796543146852076201e-09, 2.694890987345074129e-09, 2.600623543101884813e-09
1.881974829949133681e-08, 1.799977329582084986e-08, 1.724149853349402904e-08, 1.650807290436373150e-08, 1.576951555001111915e-08, 1.506330179315153104e-08, 1.437138742898714285e-08, 1.369581696463399738e-08, 1.307521260517153606e-08, 1.249933054713903731e-08, 1.194851135282852316e-08, 1.144543542086975435e-08, 1.097615712608741265e-08, 1.049782717484008764e-08, 1.005117922546517969e-08, 9.648487291893548531e-09, 9.247006622560102632e-09, 8.831106464786842576e-09, 8.458475690604061842e-09, 8.076996244087585712e-09, 7.702539091759131960e-09, 7.342130644619214061e-09, 7.010026998985484395e-09, 6.711022533986091299e-09, 6.406659351242289292e-09, 6.100984542222693571e-09, 5.808719784806925654e-09, 5.529587186674637802e-09, 5.282517474648653065e-09, 5.056626985820960061e-09, 4.847603877748402385e-09, 4.636722107075872054e-09, 4.436392567853798726e-09, 4.243594587811170704e-09, 4.059305218430826303e-09, 3.883238088341526751e-09, 3.724639081608475975e-09, 3.575416951425316883e-09, 3.436276512980121655e-09, 3.309503784930103242e-09, 3.192473639168192058e-09, 3.080214829143295517e-09, 2.969973891397835551e-09, 2.864701549455762638e-09, 2.764595352215963418e-09, 2.668753553242288480e-09, 2.571811028870775908e-09, 2.481901243154040527e-09
